pokedex,og_name,name,characteristics_id,stats_id,picture_url
919,Nymble,Nymble,1103,1103,https://assets.pokemon.com/assets/cms2/img/pokedex/full/919.png
920,Lokix,Lokix,1104,1104,https://assets.pokemon.com/assets/cms2/img/pokedex/full/920.png
921,Pawmi,Pawmi,1105,1105,https://assets.pokemon.com/assets/cms2/img/pokedex/full/921.png
922,Pawmo,Pawmo,1106,1106,https://assets.pokemon.com/assets/cms2/img/pokedex/full/922.png
923,Pawmot,Pawmot,1107,1107,https://assets.pokemon.com/assets/cms2/img/pokedex/full/923.png
924,Tandemaus,Tandemaus,1108,1108,https://assets.pokemon.com/assets/cms2/img/pokedex/full/924.png
925,Maushold,Maushold,1109,1109,https://assets.pokemon.com/assets/cms2/img/pokedex/full/925.png
926,Fidough,Fidough,1110,1110,https://assets.pokemon.com/assets/cms2/img/pokedex/full/926.png
927,Dachsbun,Dachsbun,1111,1111,https://assets.pokemon.com/assets/cms2/img/pokedex/full/927.png
928,Smoliv,Smoliv,1112,1112,https://assets.pokemon.com/assets/cms2/img/pokedex/full/928.png
929,Dolliv,Dolliv,1113,1113,https://assets.pokemon.com/assets/cms2/img/pokedex/full/929.png
930,Arboliva,Arboliva,1114,1114,https://assets.pokemon.com/assets/cms2/img/pokedex/full/930.png
931,Squawkabilly,Squawkabilly,1115,1115,https://assets.pokemon.com/assets/cms2/img/pokedex/full/931.png
932,Nacli,Nacli,1116,1116,https://assets.pokemon.com/assets/cms2/img/pokedex/full/932.png
933,Naclstack,Naclstack,1117,1117,https://assets.pokemon.com/assets/cms2/img/pokedex/full/933.png
934,Garganacl,Garganacl,1118,1118,https://assets.pokemon.com/assets/cms2/img/pokedex/full/934.png
935,Charcadet,Charcadet,1119,1119,https://assets.pokemon.com/assets/cms2/img/pokedex/full/935.png
936,Armarouge,Armarouge,1120,1120,https://assets.pokemon.com/assets/cms2/img/pokedex/full/936.png
937,Ceruledge,Ceruledge,1121,1121,https://assets.pokemon.com/assets/cms2/img/pokedex/full/937.png
938,Tadbulb,Tadbulb,1122,1122,https://assets.pokemon.com/assets/cms2/img/pokedex/full/938.png
939,Bellibolt,Bellibolt,1123,1123,https://assets.pokemon.com/assets/cms2/img/pokedex/full/939.png
940,Wattrel,Wattrel,1124,1124,https://assets.pokemon.com/assets/cms2/img/pokedex/full/940.png
941,Kilowattrel,Kilowattrel,1125,1125,https://assets.pokemon.com/assets/cms2/img/pokedex/full/941.png
942,Maschiff,Maschiff,1126,1126,https://assets.pokemon.com/assets/cms2/img/pokedex/full/942.png
943,Mabosstiff,Mabosstiff,1127,1127,https://assets.pokemon.com/assets/cms2/img/pokedex/full/943.png
944,Shroodle,Shroodle,1128,1128,https://assets.pokemon.com/assets/cms2/img/pokedex/full/944.png
945,Grafaiai,Grafaiai,1129,1129,https://assets.pokemon.com/assets/cms2/img/pokedex/full/945.png
946,Bramblin,Bramblin,1130,1130,https://assets.pokemon.com/assets/cms2/img/pokedex/full/946.png
947,Brambleghast,Brambleghast,1131,1131,https://assets.pokemon.com/assets/cms2/img/pokedex/full/947.png
948,Toedscool,Toedscool,1132,1132,https://assets.pokemon.com/assets/cms2/img/pokedex/full/948.png
949,Toedscruel,Toedscruel,1133,1133,https://assets.pokemon.com/assets/cms2/img/pokedex/full/949.png
950,Klawf,Klawf,1134,1134,https://assets.pokemon.com/assets/cms2/img/pokedex/full/950.png
951,Capsakid,Capsakid,1135,1135,https://assets.pokemon.com/assets/cms2/img/pokedex/full/951.png
952,Scovillain,Scovillain,1136,1136,https://assets.pokemon.com/assets/cms2/img/pokedex/full/952.png
953,Rellor,Rellor,1137,1137,https://assets.pokemon.com/assets/cms2/img/pokedex/full/953.png
955,Flittle,Flittle,1138,1138,https://assets.pokemon.com/assets/cms2/img/pokedex/full/955.png
956,Espathra,Espathra,1139,1139,https://assets.pokemon.com/assets/cms2/img/pokedex/full/956.png
957,Tinkatink,Tinkatink,1140,1140,https://assets.pokemon.com/assets/cms2/img/pokedex/full/957.png
958,Tinkatuff,Tinkatuff,1141,1141,https://assets.pokemon.com/assets/cms2/img/pokedex/full/958.png
959,Tinkaton,Tinkaton,1142,1142,https://assets.pokemon.com/assets/cms2/img/pokedex/full/959.png
960,Wiglett,Wiglett,1143,1143,https://assets.pokemon.com/assets/cms2/img/pokedex/full/960.png
961,Wugtrio,Wugtrio,1144,1144,https://assets.pokemon.com/assets/cms2/img/pokedex/full/961.png
962,Bombirdier,Bombirdier,1145,1145,https://assets.pokemon.com/assets/cms2/img/pokedex/full/962.png
963,Finizen,Finizen,1146,1146,https://assets.pokemon.com/assets/cms2/img/pokedex/full/963.png
964,Palafin,Palafin Zero Form,1147,1147,https://assets.pokemon.com/assets/cms2/img/pokedex/full/964.png
964,Palafin,Palafin Hero Form,1148,1148,https://assets.pokemon.com/assets/cms2/img/pokedex/full/964.png
965,Rabsca,Rabsca,1149,1149,https://assets.pokemon.com/assets/cms2/img/pokedex/full/965.png
965,Varoom,Varoom,1150,1150,https://assets.pokemon.com/assets/cms2/img/pokedex/full/965.png
966,Revavroom,Revavroom,1151,1151,https://assets.pokemon.com/assets/cms2/img/pokedex/full/966.png
967,Cyclizar,Cyclizar,1152,1152,https://assets.pokemon.com/assets/cms2/img/pokedex/full/967.png
968,Orthworm,Orthworm,1153,1153,https://assets.pokemon.com/assets/cms2/img/pokedex/full/968.png
969,Glimmet,Glimmet,1154,1154,https://assets.pokemon.com/assets/cms2/img/pokedex/full/969.png
970,Glimmora,Glimmora,1155,1155,https://assets.pokemon.com/assets/cms2/img/pokedex/full/970.png
971,Greavard,Greavard,1156,1156,https://assets.pokemon.com/assets/cms2/img/pokedex/full/971.png
972,Houndstone,Houndstone,1157,1157,https://assets.pokemon.com/assets/cms2/img/pokedex/full/972.png
973,Flamigo,Flamigo,1158,1158,https://assets.pokemon.com/assets/cms2/img/pokedex/full/973.png
974,Cetoddle,Cetoddle,1159,1159,https://assets.pokemon.com/assets/cms2/img/pokedex/full/974.png
975,Cetitan,Cetitan,1160,1160,https://assets.pokemon.com/assets/cms2/img/pokedex/full/975.png
976,Veluza,Veluza,1161,1161,https://assets.pokemon.com/assets/cms2/img/pokedex/full/976.png
977,Dondozo,Dondozo,1162,1162,https://assets.pokemon.com/assets/cms2/img/pokedex/full/977.png
978,Tatsugiri,Tatsugiri,1163,1163,https://assets.pokemon.com/assets/cms2/img/pokedex/full/978.png
979,Annihilape,Annihilape,1164,1164,https://assets.pokemon.com/assets/cms2/img/pokedex/full/979.png
980,Clodsire,Clodsire,1165,1165,https://assets.pokemon.com/assets/cms2/img/pokedex/full/980.png
981,Farigiraf,Farigiraf,1166,1166,https://assets.pokemon.com/assets/cms2/img/pokedex/full/981.png
982,Dudunsparce,Dudunsparce,1167,1167,https://assets.pokemon.com/assets/cms2/img/pokedex/full/982.png
983,Kingambit,Kingambit,1168,1168,https://assets.pokemon.com/assets/cms2/img/pokedex/full/983.png
984,Great Tusk,Great Tusk,1169,1169,https://assets.pokemon.com/assets/cms2/img/pokedex/full/984.png
985,Scream Tail,Scream Tail,1170,1170,https://assets.pokemon.com/assets/cms2/img/pokedex/full/985.png
986,Brute Bonnet,Brute Bonnet,1171,1171,https://assets.pokemon.com/assets/cms2/img/pokedex/full/986.png
987,Flutter Mane,Flutter Mane,1172,1172,https://assets.pokemon.com/assets/cms2/img/pokedex/full/987.png
988,Slither Wing,Slither Wing,1173,1173,https://assets.pokemon.com/assets/cms2/img/pokedex/full/988.png
989,Sandy Shocks,Sandy Shocks,1174,1174,https://assets.pokemon.com/assets/cms2/img/pokedex/full/989.png
990,Iron Treads,Iron Treads,1175,1175,https://assets.pokemon.com/assets/cms2/img/pokedex/full/990.png
991,Iron Bundle,Iron Bundle,1176,1176,https://assets.pokemon.com/assets/cms2/img/pokedex/full/991.png
992,Iron Hands,Iron Hands,1177,1177,https://assets.pokemon.com/assets/cms2/img/pokedex/full/992.png
993,Iron Jugulis,Iron Jugulis,1178,1178,https://assets.pokemon.com/assets/cms2/img/pokedex/full/993.png
994,Iron Moth,Iron Moth,1179,1179,https://assets.pokemon.com/assets/cms2/img/pokedex/full/994.png
995,Iron Thorns,Iron Thorns,1180,1180,https://assets.pokemon.com/assets/cms2/img/pokedex/full/995.png
996,Frigibax,Frigibax,1181,1181,https://assets.pokemon.com/assets/cms2/img/pokedex/full/996.png
997,Arctibax,Arctibax,1182,1182,https://assets.pokemon.com/assets/cms2/img/pokedex/full/997.png
998,Baxcalibur,Baxcalibur,1183,1183,https://assets.pokemon.com/assets/cms2/img/pokedex/full/998.png
999,Gimmighoul,Gimmighoul,1184,1184,https://assets.pokemon.com/assets/cms2/img/pokedex/full/999.png
1000,Gholdengo,Gholdengo,1185,1185,https://assets.pokemon.com/assets/cms2/img/pokedex/full/1000.png
1001,Wo-Chien,Wo-Chien,1186,1186,https://assets.pokemon.com/assets/cms2/img/pokedex/full/1001.png
1002,Chien-Pao,Chien-Pao,1187,1187,https://assets.pokemon.com/assets/cms2/img/pokedex/full/1002.png
1003,Ting-Lu,Ting-Lu,1188,1188,https://assets.pokemon.com/assets/cms2/img/pokedex/full/1003.png
1004,Chi-Yu,Chi-Yu,1189,1189,https://assets.pokemon.com/assets/cms2/img/pokedex/full/1004.png
1005,Roaring Moon,Roaring Moon,1190,1190,https://assets.pokemon.com/assets/cms2/img/pokedex/full/1005.png
1006,Iron Valiant,Iron Valiant,1191,1191,https://assets.pokemon.com/assets/cms2/img/pokedex/full/1006.png
1007,Koraidon,Koraidon,1192,1192,https://assets.pokemon.com/assets/cms2/img/pokedex/full/1007.png
1008,Miraidon,Miraidon,1193,1193,https://assets.pokemon.com/assets/cms2/img/pokedex/full/1008.png
